2023-03-13 15:08:57,983 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:08:57,987 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:08:57,987 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:08:57,994 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:08:57,996 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:08:57,996 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:08:58,003 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:08:58,005 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:08:58,005 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:08:58,011 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:08:58,012 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:08:58,012 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:08:58,015 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:09:47,947 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:09:47,947 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:10:19,238 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:10:19,241 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:10:19,241 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:10:36,208 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:10:36,210 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:10:36,210 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:10:37,218 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:10:37,221 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:10:37,221 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:10:43,791 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:10:43,794 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:10:43,794 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:10:44,589 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:10:44,591 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:10:44,591 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:10:58,549 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:10:58,564 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:10:58,564 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:11:00,949 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:11:01,299 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:11:01,299 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:11:10,411 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:12:08,118 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:12:08,118 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:12:36,234 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:12:37,062 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:12:37,062 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:12:44,363 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:12:48,356 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:12:48,356 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:13:01,889 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:13:01,892 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:13:01,892 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:13:07,098 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
2023-03-13 15:13:07,101 INFO    MainThread:14792 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-03-13 15:13:07,101 INFO    MainThread:14792 [wandb_init.py:_pause_backend():417] pausing backend
2023-03-13 15:13:11,258 INFO    MainThread:14792 [wandb_init.py:_resume_backend():422] resuming backend
